time,value
2000-01-05 00:00:00.000 +0200,37.85814073107059
2000-01-05 01:00:00.000 +0200,40.93074320636742
2000-01-05 02:00:00.000 +0200,44.03920956319133
2000-01-05 03:00:00.000 +0200,47.17124754081036
2000-01-05 04:00:00.000 +0200,50.31447166580335
2000-01-05 05:00:00.000 +0200,53.45645222973921
2000-01-05 06:00:00.000 +0200,56.584764441781154
2000-01-05 07:00:00.000 +0200,59.68703756184488
2000-01-05 08:00:00.000 +0200,62.75100382001551
2000-01-05 09:00:00.000 +0200,65.76454692877509
2000-01-05 10:00:00.000 +0200,68.71574999620094
2000-01-05 11:00:00.000 +0200,71.59294265066488
2000-01-05 12:00:00.000 +0200,74.3847471906817
2000-01-05 13:00:00.000 +0200,77.08012357740948
2000-01-05 14:00:00.000 +0200,79.66841309188102
2000-01-05 15:00:00.000 +0200,82.13938048432696
2000-01-05 16:00:00.000 +0200,84.48325444891309
2000-01-05 17:00:00.000 +0200,86.69076626383638
2000-01-05 18:00:00.000 +0200,88.75318644398007
2000-01-05 19:00:00.000 +0200,90.66235926118664
2000-01-05 20:00:00.000 +0200,92.41073499564013
2000-01-05 21:00:00.000 +0200,93.99139979082145
2000-01-05 22:00:00.000 +0200,95.3981029939773
2000-01-05 23:00:00.000 +0200,96.62528187398536
2000-01-06 00:00:00.000 +0200,97.66808361887146
2000-01-06 01:00:00.000 +0200,98.52238452598984
2000-01-06 02:00:00.000 +0200,99.18480630898053
2000-01-06 03:00:00.000 +0200,99.65272945701838
2000-01-06 04:00:00.000 +0200,99.92430359352612
2000-01-06 05:00:00.000 +0200,99.99845479338734
2000-01-06 06:00:00.000 +0200,99.874889829725
2000-01-06 07:00:00.000 +0200,99.55409733345095
2000-01-06 08:00:00.000 +0200,99.037345861002
2000-01-06 09:00:00.000 +0200,98.32667887790208
2000-01-06 10:00:00.000 +0200,97.4249066779898
2000-01-06 11:00:00.000 +0200,96.33559527026428
2000-01-06 12:00:00.000 +0200,95.06305227729725
2000-01-06 13:00:00.000 +0200,93.61230990097432
2000-01-06 14:00:00.000 +0200,91.98910502292702
2000-01-06 15:00:00.000 +0200,90.199856518347
2000-01-06 16:00:00.000 +0200,88.2516398728945
2000-01-06 17:00:00.000 +0200,86.15215920307551
2000-01-06 18:00:00.000 +0200,83.90971679073328
2000-01-06 19:00:00.000 +0200,81.53318025212786
2000-01-06 20:00:00.000 +0200,79.03194747143034
2000-01-06 21:00:00.000 +0200,76.41590943730255
2000-01-06 22:00:00.000 +0200,73.69541112952218
2000-01-06 23:00:00.000 +0200,70.88121061032335
2000-01-07 00:00:00.000 +0200,67.98443648222676
2000-01-07 01:00:00.000 +0200,65.01654388058755
2000-01-07 02:00:00.000 +0200,61.98926917488681
2000-01-07 03:00:00.000 +0200,58.91458355789878
2000-01-07 04:00:00.000 +0200,55.80464570626156
2000-01-07 05:00:00.000 +0200,52.67175369965289
2000-01-07 06:00:00.000 +0200,49.52829638870515
2000-01-07 07:00:00.000 +0200,46.386704403970704
2000-01-07 08:00:00.000 +0200,43.25940099967081
2000-01-07 09:00:00.000 +0200,40.15875292661472
2000-01-07 10:00:00.000 +0200,37.09702152855746
2000-01-07 11:00:00.000 +0200,34.0863142553846
2000-01-07 12:00:00.000 +0200,31.138536784861508
2000-01-07 13:00:00.000 +0200,28.2653459422802
2000-01-07 14:00:00.000 +0200,25.47810360417901
2000-01-07 15:00:00.000 +0200,22.787831768421064
2000-01-07 16:00:00.000 +0200,20.205168968305102
2000-01-07 17:00:00.000 +0200,17.74032820306537
2000-01-07 18:00:00.000 +0200,15.4030565511227
2000-01-07 19:00:00.000 +0200,13.202596625794822
2000-01-07 20:00:00.000 +0200,11.147650025885603
2000-01-07 21:00:00.000 +0200,9.246342925686852
2000-01-07 22:00:00.000 +0200,7.506193940465683
2000-01-07 23:00:00.000 +0200,5.934084394509687
2000-01-08 00:00:00.000 +0200,4.536231109305561
2000-01-08 01:00:00.000 +0200,3.318161819457699
2000-01-08 02:00:00.000 +0200,2.284693313562575
2000-01-08 03:00:00.000 +0200,1.439912386481168
2000-01-08 04:00:00.000 +0200,0.7871596783315726
2000-01-08 05:00:00.000 +0200,0.3290164641094772
2000-01-08 06:00:00.000 +0200,0.0672944461771685
2000-01-08 07:00:00.000 +0200,0.0030285899853099
2000-01-08 08:00:00.000 +0200,0.1364730313583639
2000-01-08 09:00:00.000 +0200,0.4671000715284201
2000-01-08 10:00:00.000 +0200,0.993602263891158
2000-01-08 11:00:00.000 +0200,1.71389758423226
2000-01-08 12:00:00.000 +0200,2.625137663978483
2000-01-08 13:00:00.000 +0200,3.723719053916086
2000-01-08 14:00:00.000 +0200,5.005297473834092
2000-01-08 15:00:00.000 +0200,6.4648049917435895
2000-01-08 16:00:00.000 +0200,8.096470064738693
2000-01-08 17:00:00.000 +0200,9.893840362247792
2000-01-08 18:00:00.000 +0200,11.849808281423568
2000-01-08 19:00:00.000 +0200,13.956639053770758
2000-01-08 20:00:00.000 +0200,16.20600133186602
2000-01-08 21:00:00.000 +0200,18.58900013521781
2000-01-08 22:00:00.000 +0200,21.09621202498148
2000-01-08 23:00:00.000 +0200,23.71772236843393
2000-01-09 00:00:00.000 +0200,26.44316454584901
2000-01-09 01:00:00.000 +0200,29.26176094472965
2000-01-09 02:00:00.000 +0200,32.16236557928836
2000-01-09 03:00:00.000 +0200,35.13350816664136
2000-01-09 04:00:00.000 +0200,38.163439485416006
2000-01-09 05:00:00.000 +0200,41.24017783740649
2000-01-09 06:00:00.000 +0200,44.35155642854632
2000-01-09 07:00:00.000 +0200,47.48527148183168
2000-01-09 08:00:00.000 +0200,50.62893089193699
2000-01-09 09:00:00.000 +0200,53.77010322912004
2000-01-09 10:00:00.000 +0200,56.89636689863266
2000-01-09 11:00:00.000 +0200,59.995359261240246
2000-01-09 12:00:00.000 +0200,63.05482552060436
2000-01-09 13:00:00.000 +0200,66.06266718420716
2000-01-09 14:00:00.000 +0200,69.00698990617984
2000-01-09 15:00:00.000 +0200,71.87615052284517
2000-01-09 16:00:00.000 +0200,74.65880309497368
2000-01-09 17:00:00.000 +0200,77.34394377468136
2000-01-09 18:00:00.000 +0200,79.92095431954628
2000-01-09 19:00:00.000 +0200,82.37964408186966
2000-01-09 20:00:00.000 +0200,84.71029030703612
2000-01-09 21:00:00.000 +0200,86.9036765816169
2000-01-09 22:00:00.000 +0200,88.9511292791746
2000-01-09 23:00:00.000 +0200,90.84455185964526
2000-01-10 00:00:00.000 +0200,92.57645688666553
2000-01-10 01:00:00.000 +0200,94.139995636231
2000-01-10 02:00:00.000 +0200,95.52898517960176
2000-01-10 03:00:00.000 +0200,96.73793283335752
2000-01-10 04:00:00.000 +0200,97.76205787991437
2000-01-10 05:00:00.000 +0200,98.59731047261168
2000-01-10 06:00:00.000 +0200,99.2403876506104
2000-01-10 07:00:00.000 +0200,99.6887464002712
2000-01-10 08:00:00.000 +0200,99.94061371136348
2000-01-10 09:00:00.000 +0200,99.99499358833744
2000-01-10 10:00:00.000 +0200,99.8516709889345
2000-01-10 11:00:00.000 +0200,99.51121267455991
2000-01-10 12:00:00.000 +0200,98.97496496905585
2000-01-10 13:00:00.000 +0200,98.24504843473696
2000-01-10 14:00:00.000 +0200,97.32434948674263
2000-01-10 15:00:00.000 +0200,96.21650897886543
2000-01-10 16:00:00.000 +0200,94.92590780599338
2000-01-10 17:00:00.000 +0200,93.45764958009994
2000-01-10 18:00:00.000 +0200,91.81754044828884
2000-01-10 19:00:00.000 +0200,90.01206613270163
2000-01-10 20:00:00.000 +0200,88.0483662830834
2000-01-10 21:00:00.000 +0200,85.93420624342696
2000-01-10 22:00:00.000 +0200,83.67794634434331
2000-01-10 23:00:00.000 +0200,81.2885088425903
2000-01-11 00:00:00.000 +0200,78.77534263849455
2000-01-11 01:00:00.000 +0200,76.14838591079017
2000-01-11 02:00:00.000 +0200,73.41802681663304
2000-01-11 03:00:00.000 +0200,70.59506241219971
2000-01-11 04:00:00.000 +0200,67.6906559563169
2000-01-11 05:00:00.000 +0200,64.71629276596411
2000-01-11 06:00:00.000 +0200,61.68373479821271
2000-01-11 07:00:00.000 +0200,58.60497413820842
2000-01-11 08:00:00.000 +0200,55.49218557712503
2000-01-11 09:00:00.000 +0200,52.35767846761538
2000-01-11 10:00:00.000 +0200,49.21384804714793
2000-01-11 11:00:00.000 +0200,46.07312642171656
2000-01-11 12:00:00.000 +0200,42.94793340375405
2000-01-11 13:00:00.000 +0200,39.85062739866192
2000-01-11 14:00:00.000 +0200,36.793456534169735
2000-01-11 15:00:00.000 +0200,33.78851022578139
2000-01-11 16:00:00.000 +0200,30.847671369841688
2000-01-11 17:00:00.000 +0200,27.98256935326909
2000-01-11 18:00:00.000 +0200,25.20453406578056
2000-01-11 19:00:00.000 +0200,22.52455109645971
2000-01-11 20:00:00.000 +0200,19.95321829184398
2000-01-11 21:00:00.000 +0200,17.500703847317634
2000-01-11 22:00:00.000 +0200,15.176706097538982
2000-01-11 23:00:00.000 +0200,12.990415164902869
2000-01-12 00:00:00.000 +0200,10.950476617704153
2000-01-12 01:00:00.000 +0200,9.064957281708608
2000-01-12 02:00:00.000 +0200,7.341313340330357
2000-01-12 03:00:00.000 +0200,5.786360849561106
2000-01-12 04:00:00.000 +0200,4.406248784248367
2000-01-12 05:00:00.000 +0200,3.206434722309432
2000-01-12 06:00:00.000 +0200,2.1916632630374187
2000-01-12 07:00:00.000 +0200,1.365947264841999
2000-01-12 08:00:00.000 +0200,0.7325519766191779
2000-01-12 09:00:00.000 +0200,0.293982125503045
2000-01-12 10:00:00.000 +0200,0.051972012058632
2000-01-12 11:00:00.000 +0200,0.007478652084969
2000-01-12 12:00:00.000 +0200,0.1606779921482948
2000-01-12 13:00:00.000 +0200,0.5109642138108272
2000-01-12 14:00:00.000 +0200,1.056952129306915
2000-01-12 15:00:00.000 +0200,1.796482659192461
2000-01-12 16:00:00.000 +0200,2.726631370306776
2000-01-12 17:00:00.000 +0200,3.84372004028441
2000-01-12 18:00:00.000 +0200,5.1433312028843385
2000-01-12 19:00:00.000 +0200,6.620325616619905
2000-01-12 20:00:00.000 +0200,8.268862587609105
2000-01-12 21:00:00.000 +0200,10.082423066279684
2000-01-12 22:00:00.000 +0200,12.05383542659555
2000-01-12 23:00:00.000 +0200,14.175303825860858
2000-01-13 00:00:00.000 +0200,16.438439032954903
2000-01-13 01:00:00.000 +0200,18.83429160308909
2000-01-13 02:00:00.000 +0200,21.35338726789896
2000-01-13 03:00:00.000 +0200,23.985764400921024
2000-01-13 04:00:00.000 +0200,26.72101341030213
2000-01-13 05:00:00.000 +0200,29.54831790296272
2000-01-13 06:00:00.000 +0200,32.45649745743351
2000-01-13 07:00:00.000 +0200,35.43405183622254
2000-01-13 08:00:00.000 +0200,38.46920646287791
2000-01-13 09:00:00.000 +0200,41.54995898390767
2000-01-13 10:00:00.000 +0200,44.66412673143203
2000-01-13 11:00:00.000 +0200,47.79939489888091
2000-01-13 12:00:00.000 +0200,50.94336523922338
2000-01-13 13:00:00.000 +0200,54.0836050931602
2000-01-13 14:00:00.000 +0200,57.20769655339781
2000-01-13 15:00:00.000 +0200,60.303285570584734
2000-01-13 16:00:00.000 +0200,63.35813080672602
2000-01-13 17:00:00.000 +0200,66.36015204288856
2000-01-13 18:00:00.000 +0200,69.29747794976645
2000-01-13 19:00:00.000 +0200,72.15849303220618
2000-01-13 20:00:00.000 +0200,74.93188356204963
2000-01-13 21:00:00.000 +0200,77.60668231765358
2000-01-13 22:00:00.000 +0200,80.17231195317125
2000-01-13 23:00:00.000 +0200,82.61862682608951
2000-01-14 00:00:00.000 +0200,84.93595311761837
2000-01-14 01:00:00.000 +0200,87.11512708728037
2000-01-14 02:00:00.000 +0200,89.14753131042319
2000-01-14 03:00:00.000 +0200,91.02512875535442
2000-01-14 04:00:00.000 +0200,92.74049456534624
2000-01-14 05:00:00.000 +0200,94.28684541982643
2000-01-14 06:00:00.000 +0200,95.65806635864917
2000-01-14 07:00:00.000 +0200,96.84873496337192
2000-01-14 08:00:00.000 +0200,97.85414279991356
2000-01-14 09:00:00.000 +0200,98.67031403780015
2000-01-14 10:00:00.000 +0200,99.29402117236975
2000-01-14 11:00:00.000 +0200,99.72279778776388
2000-01-14 12:00:00.000 +0200,99.95494831023407
2000-01-14 13:00:00.000 +0200,99.98955471319633
2000-01-14 14:00:00.000 +0200,99.82648014751685
2000-01-14 15:00:00.000 +0200,99.46636948267466
2000-01-14 16:00:00.000 +0200,98.91064675666044
2000-01-14 17:00:00.000 +0200,98.16150954469566
2000-01-14 18:00:00.000 +0200,97.2219202690414
2000-01-14 19:00:00.000 +0200,96.09559448426126
2000-01-14 20:00:00.000 +0200,94.78698618426276
2000-01-14 21:00:00.000 +0200,93.30127018922192
2000-01-14 22:00:00.000 +0200,91.64432168203876
2000-01-14 23:00:00.000 +0200,89.82269297524641
2000-01-15 00:00:00.000 +0200,87.84358760024953
2000-01-15 01:00:00.000 +0200,85.71483182135108
2000-01-15 02:00:00.000 +0200,83.444843687217
2000-01-15 03:00:00.000 +0200,81.04259974216218
2000-01-15 04:00:00.000 +0200,78.51759952889519
2000-01-15 05:00:00.000 +0200,75.87982802309388
2000-01-15 06:00:00.000 +0200,73.13971614836487
2000-01-15 07:00:00.000 +0200,70.30809952772368
2000-01-15 08:00:00.000 +0200,67.39617563471424
2000-01-15 09:00:00.000 +0200,64.41545951361111
2000-01-15 10:00:00.000 +0200,61.37773824380412
2000-01-15 11:00:00.000 +0200,58.29502432843563
2000-01-15 12:00:00.000 +0200,55.1795081916119
2000-01-15 13:00:00.000 +0200,52.04350997203567
2000-01-15 14:00:00.000 +0200,48.89943080368868
2000-01-15 15:00:00.000 +0200,45.759703776224754
2000-01-15 16:00:00.000 +0200,42.63674476899296
2000-01-15 17:00:00.000 +0200,39.54290335312161
2000-01-15 18:00:00.000 +0200,36.49041395581085
2000-01-15 19:00:00.000 +0200,33.49134747995826
2000-01-15 20:00:00.000 +0200,30.55756357043069
2000-01-15 21:00:00.000 +0200,27.70066371574609
2000-01-15 22:00:00.000 +0200,24.93194537061973
2000-01-15 23:00:00.000 +0200,22.26235728079415
2000-01-16 00:00:00.000 +0200,19.702456186822715
2000-01-16 01:00:00.000 +0200,17.262365078013342
2000-01-16 02:00:00.000 +0200,14.951733161620195
2000-01-16 03:00:00.000 +0200,12.77969770557909
2000-01-16 04:00:00.000 +0200,10.7548479056798
2000-01-16 05:00:00.000 +0200,8.885190920059532
2000-01-16 06:00:00.000 +0200,7.178120205332794
2000-01-16 07:00:00.000 +0200,5.64038627956987
2000-01-16 08:00:00.000 +0200,4.278070027741693
2000-01-16 09:00:00.000 +0200,3.096558655191739
2000-01-16 10:00:00.000 +0200,2.100524384225566
2000-01-16 11:00:00.000 +0200,1.2939059780631923
2000-01-16 12:00:00.000 +0200,0.6798931652143014
2000-01-16 13:00:00.000 +0200,0.260914025870762
2000-01-16 14:00:00.000 +0200,0.0386253901960176
2000-01-16 15:00:00.000 +0200,0.0139062864805528
2000-01-16 16:00:00.000 +0200,0.1868544650722781
2000-01-16 17:00:00.000 +0200,0.5567860118282142
2000-01-16 18:00:00.000 +0200,1.1222380526156428
2000-01-16 19:00:00.000 +0200,1.8809745381683172
2000-01-16 20:00:00.000 +0200,2.8299950864209498
2000-01-16 21:00:00.000 +0200,3.965546847356805
2000-01-16 22:00:00.000 +0200,5.283139343448607
2000-01-16 23:00:00.000 +0200,6.777562227006728
2000-01-17 00:00:00.000 +0200,8.442905884215197
2000-01-17 01:00:00.000 +0200,10.272584804377804
2000-01-17 02:00:00.000 +0200,12.259363621960055
2000-01-17 03:00:00.000 +0200,14.395385728448629
2000-01-17 04:00:00.000 +0200,16.67220434088132
2000-01-17 05:00:00.000 +0200,19.08081590418917
2000-01-17 06:00:00.000 +0200,21.611695695264565
2000-01-17 07:00:00.000 +0200,24.25483548795934
2000-01-17 08:00:00.000 +0200,26.99978313006944
2000-01-17 09:00:00.000 +0200,29.835683875800797
2000-01-17 10:00:00.000 +0200,32.75132331027035
2000-01-17 11:00:00.000 +0200,35.735171696297584
2000-01-17 12:00:00.000 +0200,38.7754295681213
2000-01-17 13:00:00.000 +0200,41.86007439174524
2000-01-17 14:00:00.000 +0200,44.97690810739158
2000-01-17 15:00:00.000 +0200,48.11360536606397
2000-01-17 16:00:00.000 +0200,51.25776226946864
2000-01-17 17:00:00.000 +0200,54.39694542055312
2000-01-17 18:00:00.000 +0200,57.51874109069674
2000-01-17 19:00:00.000 +0200,60.610804309125335
2000-01-17 20:00:00.000 +0200,63.660907680423264
2000-01-17 21:00:00.000 +0200,66.6569897371027
2000-01-17 22:00:00.000 +0200,69.58720263601988
2000-01-17 23:00:00.000 +0200,72.43995901002314
2000-01-18 00:00:00.000 +0200,75.20397778956614
2000-01-18 01:00:00.000 +0200,77.86832881308203
2000-01-18 02:00:00.000 +0200,80.4224760497108
2000-01-18 03:00:00.000 +0200,82.85631926345927
2000-01-18 04:00:00.000 +0200,85.1602339540342
2000-01-18 05:00:00.000 +0200,87.32510941640263
2000-01-18 06:00:00.000 +0200,89.34238476857944
2000-01-18 07:00:00.000 +0200,91.20408280516816
2000-01-18 08:00:00.000 +0200,92.90284154278434
2000-01-18 09:00:00.000 +0200,94.43194333261778
2000-01-18 10:00:00.000 +0200,95.78534142500844
2000-01-18 11:00:00.000 +0200,96.9576838809884
2000-01-18 12:00:00.000 +0200,97.94433473623243
2000-01-18 13:00:00.000 +0200,98.7413923337267
2000-01-18 14:00:00.000 +0200,99.34570475265798
2000-01-18 15:00:00.000 +0200,99.75488227251329
2000-01-18 16:00:00.000 +0200,99.96730682309904
2000-01-18 17:00:00.000 +0200,99.9821383831115
2000-01-18 18:00:00.000 +0200,99.79931830195522
2000-01-18 19:00:00.000 +0200,99.41956953167366
2000-01-18 20:00:00.000 +0200,98.8443937680746
2000-01-18 21:00:00.000 +0200,98.07606551235632
2000-01-18 22:00:00.000 +0200,97.11762307671596
2000-01-18 23:00:00.000 +0200,95.97285656951028
2000-01-19 00:00:00.000 +0200,94.6462929074785
2000-01-19 01:00:00.000 +0200,93.14317791429664
2000-01-19 02:00:00.000 +0200,91.4694555762541
2000-01-19 03:00:00.000 +0200,89.6317445370843
2000-01-19 04:00:00.000 +0200,87.63731192489779
2000-01-19 05:00:00.000 +0200,85.49404461472146
2000-01-19 06:00:00.000 +0200,83.21041804028084
2000-01-19 07:00:00.000 +0200,80.79546267835897
2000-01-19 08:00:00.000 +0200,78.2587283382696
2000-01-19 09:00:00.000 +0200,75.61024639765581
2000-01-19 10:00:00.000 +0200,72.86049013395403
2000-01-19 11:00:00.000 +0200,70.02033330839025
2000-01-19 12:00:00.000 +0200,67.10100716628347
2000-01-19 13:00:00.000 +0200,64.1140560236986
2000-01-19 14:00:00.000 +0200,61.071291616077936
2000-01-19 15:00:00.000 +0200,57.984746389377605
2000-01-19 16:00:00.000 +0200,54.86662591841524
2000-01-19 17:00:00.000 +0200,51.729260640590944
2000-01-19 18:00:00.000 +0200,48.58505709584415
2000-01-19 19:00:00.000 +0200,45.44644886566798
2000-01-19 20:00:00.000 +0200,42.32584740518919
2000-01-19 21:00:00.000 +0200,39.23559296274563
2000-01-19 22:00:00.000 +0200,36.1879057810464
2000-01-19 23:00:00.000 +0200,33.19483777288912
2000-01-20 00:00:00.000 +0200,30.26822486252802
2000-01-20 01:00:00.000 +0200,27.419640181155287
2000-01-20 02:00:00.000 +0200,24.660348301586392
2000-01-20 03:00:00.000 +0200,22.00126069312037
2000-01-20 04:00:00.000 +0200,19.45289257272897
2000-01-20 05:00:00.000 +0200,17.025321323205155
2000-01-20 06:00:00.000 +0200,14.728146642702406
2000-01-20 07:00:00.000 +0200,12.570452583250502
2000-01-20 08:00:00.000 +0200,10.560771628368444
2000-01-20 09:00:00.000 +0200,8.707050951822943
2000-01-20 10:00:00.000 +0200,7.01662099096273
2000-01-20 11:00:00.000 +0200,5.496166458904689
2000-01-20 12:00:00.000 +0200,4.15169991019938
2000-01-20 13:00:00.000 +0200,2.988537964512078
2000-01-20 14:00:00.000 +0200,2.0112802823405493
2000-01-20 15:00:00.000 +0200,1.223791375908101
2000-01-20 16:00:00.000 +0200,0.6291853271605585
2000-01-20 17:00:00.000 +0200,0.2298134732993673
2000-01-20 18:00:00.000 +0200,0.0272551085465255
2000-01-20 19:00:00.000 +0200,0.0223112389117985
2000-01-20 20:00:00.000 +0200,0.2150014146581114
2000-01-20 21:00:00.000 +0200,0.6045636529910969
2000-01-20 22:00:00.000 +0200,1.189457451278514
2000-01-20 23:00:00.000 +0200,1.967369878883945
2000-01-21 00:00:00.000 +0200,2.9352247235247875
2000-01-21 01:00:00.000 +0200,4.089194655986262
2000-01-21 02:00:00.000 +0200,5.424716365085769
2000-01-21 03:00:00.000 +0200,6.936508603038432
2000-01-21 04:00:00.000 +0200,8.618593069863422
2000-01-21 05:00:00.000 +0200,10.464318054245304
2000-01-21 06:00:00.000 +0200,12.466384737363672
2000-01-21 07:00:00.000 +0200,14.616876055674688
2000-01-21 08:00:00.000 +0200,16.907288008506654
2000-01-21 09:00:00.000 +0200,19.328563286666856
2000-01-21 10:00:00.000 +0200,21.871127089078108
2000-01-21 11:00:00.000 +0200,24.52492498580632
2000-01-21 12:00:00.000 +0200,27.279462677755973
2000-01-21 13:00:00.000 +0200,30.12384749580438
2000-01-21 14:00:00.000 +0200,33.046831475266295
2000-01-21 15:00:00.000 +0200,36.03685583535841
2000-01-21 16:00:00.000 +0200,39.08209668776767
2000-01-21 17:00:00.000 +0200,42.17051179357208
2000-01-21 18:00:00.000 +0200,45.2898881836185
2000-01-21 19:00:00.000 +0200,48.42789045404399
2000-01-21 20:00:00.000 +0200,51.57210954595607
2000-01-21 21:00:00.000 +0200,54.7101118163812
2000-01-21 22:00:00.000 +0200,57.82948820642781
2000-01-21 23:00:00.000 +0200,60.91790331223221
2000-01-22 00:00:00.000 +0200,63.96314416464149
2000-01-22 01:00:00.000 +0200,66.95316852473377
2000-01-22 02:00:00.000 +0200,69.87615250419567
2000-01-22 03:00:00.000 +0200,72.72053732224376
2000-01-22 04:00:00.000 +0200,75.47507501419358
2000-01-22 05:00:00.000 +0200,78.12887291092179
2000-01-22 06:00:00.000 +0200,80.6714367133332
2000-01-22 07:00:00.000 +0200,83.09271199149339
2000-01-22 08:00:00.000 +0200,85.3831239443251
2000-01-22 09:00:00.000 +0200,87.53361526263625
2000-01-22 10:00:00.000 +0200,89.53568194575462
2000-01-22 11:00:00.000 +0200,91.3814069301366
2000-01-22 12:00:00.000 +0200,93.06349139696152
